,review,point,date,ingre,token_review
99,여름에 쓰기 좋아서 구매하는데 원플원 행사라 좋아요. 저렴한 가격에 수분감도 나쁘지 않아 좋습니다.,4,2016-04-11,프로폴리스,"['여름', '에', '쓰기', '좋아서', '구매', '하', '는', '데', '원', '플', '원', '행사', '라', '좋아요', '저렴한', '가격', '에', '수분', '감도', '나쁘지', '않아', '좋습니다']"
100,싸게잘샀습니다.괜찮은거같아요.,4,2016-04-13,프로폴리스,"['싸게잘', '샀습니다', '괜찮은', '거', '같아요']"
101,피부 트러블도 안생기고 가격대비 좋아요,5,2016-04-17,프로폴리스,"['피부', '트러블', '도', '안', '생기고', '가격', '대비', '좋아요']"
102,촉촉하니 좋아요,3,2016-04-19,프로폴리스,"['촉촉하니', '좋아요']"
103,1+1 행사 할 때마다 꼭 사서 쟁여두고 씁니다. 제품 좋고 가격이 무난해서 부담없이 로션 바릇듯 넉넉히 사용하고 있습니다.,4,2016-04-20,프로폴리스,"['행사', '할', '때', '마다', '꼭', '사서', '쟁', '여', '두고', '씁니다', '제품', '좋고', '가격', '이', '무난', '해서', '부담', '없이', '로션', '바릇듯', '넉넉히', '사용', '하고', '있습니다']"
104,보통이예요,3,2016-04-22,프로폴리스,"['보통', '이', '예요']"
105,좋아용..기대하고 써볼께요,4,2016-04-22,프로폴리스,"['좋아용', '기대하고', '써', '볼께요']"
106,너무 잘쓰고 있습니다. 배송도 빠르고 너무 너무 좋네요~많이 파시고 번창하시길 바랍니다~^^,5,2016-04-24,프로폴리스,"['너무', '잘쓰고있습니다', '배송', '도', '빠르고', '너무', '너무', '좋네요', '많이', '파시', '고', '번창', '하시길', '바랍니다']"
107,좋아요,5,2016-05-05,프로폴리스,['좋아요']
108,요 앰플은 처음써봤어요! 촉촉하고 양이 많아서 넉넉하게 사용할 수 있는점이 특히 좋아요!! 감사합니다,4,2016-05-20,프로폴리스,"['요', '앰플', '은', '처음', '써', '봤어요', '촉촉하', '고양이', '많아서', '넉넉하게사', '용할수있는', '점', '이', '특히', '좋아요', '감사합니다']"
109,믿고 쓰는 싸이닉 화장품 입니다! 무엇보다 저렴한 가격에 용량도 많아서 좋아요~~ 자주 이용할게요,4,2016-05-29,프로폴리스,"['믿고', '쓰는', '싸이', '닉', '화장품', '입니다', '무엇', '보다', '저렴한', '가격', '에', '용량', '도', '많아서', '좋아요', '자주', '이', '용할게요']"
110,좋아요,5,2016-05-30,프로폴리스,['좋아요']
111,가격대비 나쁘진 않아요 양이 많아 한참을 쓸수있어요,4,2016-06-01,프로폴리스,"['가격', '대비', '나쁘진', '않아', '요양', '이', '많아', '한참', '을', '쓸수있어요']"
112,싸고 좋아요,5,2016-07-01,프로폴리스,"['싸고', '좋아요']"
113,저렴한 가격에 좋은 제품 매끈 매끈 촉촉하니 아주 좋아요 ~~^^,5,2016-07-27,프로폴리스,"['저렴한', '가격', '에', '좋은', '제품', '매끈', '매끈', '촉촉하니아주', '좋아요']"
114,가격착하고 조아연,5,2016-08-04,프로폴리스,"['가격', '착하고', '조아연']"
115,잘받았습니다,3,2016-08-09,프로폴리스,"['잘', '받았습니다']"
116,SK에서 밀고 제품이라 용량도 용량이지만 가격이 너무 좋네요. 한통 거의 쓰고 작성중인데 다른 제품에 손이 안갈정도네요.,5,2016-08-20,프로폴리스,"['에서', '밀고', '제품', '이라', '용량', '도', '용량', '이지만', '가격', '이', '너무', '좋네요', '한', '통', '거의', '쓰고', '작성중', '인데', '다른', '제품', '에손', '이안', '갈', '정도', '네', '요']"
117,물류대란 시기인데도 엄청 빠르고 정확한 물량으로 왔습니다. 많이 파시고 잘 쓰겠습니다..,5,2016-09-11,프로폴리스,"['물류', '대란', '시기', '인데', '도', '엄청', '빠르고', '정확한', '물량', '으로', '왔습니다', '많이', '파시', '고', '잘쓰겠습니다']"
118,"가격도 맘에들고,제품상태좋고 , 아주 좋아요~^^",4,2016-09-11,프로폴리스,"['가격', '도', '맘', '에', '들고', '제품', '상태', '좋고아주', '좋아요']"
119,감사합니다,4,2016-09-13,프로폴리스,['감사합니다']
120,"사용하던 제품이라 구매했어요. 펩타이드, 히아룰로산은 잘 받는데 평상시 꿀만 먹음 달아 오르는 몸이라 그런지 프로폴리스는 별로 더라고요. 확인하고 사용하세요.",5,2016-09-13,프로폴리스,"['사용', '하던', '제품', '이라', '구매', '했어요', '펩타이드', '히', '아', '룰', '로', '산', '은', '잘', '받는데', '평상시', '꿀', '만', '먹음', '달아오르는', '몸', '이라', '그런지', '프로폴리스', '는', '별로', '더', '라', '고요', '확인', '하고', '사용', '하세요']"
121,잘 받았습니다. 추석 연휴라 배송물량 많을 텐데 빠른 배송 고맙습니다.,4,2016-09-13,프로폴리스,"['잘', '받았습니다', '추석', '연휴', '라', '배송', '물량', '많을텐데', '빠른', '배송', '고맙습니다']"
122,너무좋아요,5,2016-09-13,프로폴리스,"['너무', '좋아요']"
123,다쓰고 또 구입합니다,5,2016-09-13,프로폴리스,"['다', '쓰고', '또', '구입', '합니다']"
124,좋아요,5,2016-09-13,프로폴리스,['좋아요']
125,추석연휴를 앞 두고도 배송 엄청 빠르네여,5,2016-09-13,프로폴리스,"['추석', '연휴', '를', '앞두고도', '배송', '엄청', '빠르네', '여']"
126,배송 빠르게 잘받았습니다.병도 예쁘고 향은 무난한편..근데 펩타이드 어쩌고 하는건 제가 좀 갠적으로 별루로 생각하는 향이더라는..그래두 피부에 좋은효과있다면 이정도쯤은..ㅋㅋ만족해요~일단 가격이 착해요^^,4,2016-09-13,프로폴리스,"['배송', '빠르게', '잘', '받았습니다', '병', '도', '예쁘', '고향', '은', '무난', '한편', '근데', '펩타이드', '어', '쩌', '고', '하는건', '제', '가', '좀갠', '적', '으로', '별', '루', '로', '생각', '하', '는', '향', '이', '더', '라는', '그래', '두', '피부', '에', '좋은', '효과', '있다면', '이', '정도', '쯤', '은', '만족해요', '일단', '가격', '이', '착해요']"
127,건조할때 사용하니 넘좋아요. 건조할때 사용하니 넘좋아요. 건조할때 사용하니 넘좋아요. 건조할때 사용하니 넘좋아요.,4,2016-09-14,프로폴리스,"['건조할', '때', '사용', '하', '니', '넘', '좋아요', '건조할', '때', '사용', '하', '니', '넘', '좋아요', '건조할', '때', '사용', '하', '니', '넘', '좋아요', '건조할', '때', '사용', '하', '니', '넘', '좋아요']"
128,좋은 상품 저렴한 가격 빠른 배송으로 잘받았습니다~추석 코앞이라 연휴지나서 배송 받을줄 알았는데 총알배송 받았네요많이 파시고 부자되세요~,5,2016-09-14,프로폴리스,"['좋은', '상품', '저렴한', '가격', '빠른', '배송', '으로', '잘', '받았습니다', '추석', '코앞', '이라', '연휴', '지나서', '배송', '받을줄', '알았는데', '총알', '배송', '받았네요', '많이', '파시', '고', '부자', '되세요']"
129,만족입니다^^,5,2016-09-14,프로폴리스,"['만족', '입니다']"
130,아주 좋아요 쿠폰 사용해서 저렴하게 사서 좋으네요 배송도 총알 굿,5,2016-09-15,프로폴리스,"['아주', '좋아요', '쿠폰', '사', '용해', '서', '저렴하게', '사서', '좋으네요', '배송', '도', '총알', '굿']"
131,배송빠릅니다싸이닉 화장품 저렴하고 좋다는 말 많이 들어봤는데기대가 되네요써보고 괜찮으면 재구매 할려고합니다. 많이 파세요,5,2016-09-15,프로폴리스,"['배송', '빠릅니다', '싸이', '닉', '화장품', '저렴하고', '좋다는', '말', '많이', '들어', '봤는데', '기', '대가', '되네요', '써', '보고', '괜찮으면', '재구매', '할려고', '합니다', '많이', '파세요']"
132,"추석연휴전에 구매해서 조금 걱정됐는데 다행히 빨리 왔어요! 배송도 빠르고 포장도 깔끔하게 되어 왔네요! 종류 다른걸로 하나씩 구매했는데 써보고 젤 잘맞는거 재구매해야겠어요,,ㅎ",4,2016-09-15,프로폴리스,"['추석', '연', '휴전', '에', '구매', '해서', '조금', '걱정', '됐는데', '다행히', '빨리', '왔어요', '배송', '도', '빠르고', '포장', '도', '깔끔하게', '되어', '왔네요', '종류', '다른', '걸', '로', '하나', '씩', '구매', '했는데', '써', '보고', '젤', '잘맞는거', '재구매', '해야겠어요']"
133,저렴하게사서좋아요.,4,2016-09-15,프로폴리스,"['저렴하게', '사서', '좋아요']"
134,굽,4,2016-09-16,프로폴리스,['굽']
135,가격대비좋아요,5,2016-09-17,프로폴리스,"['가격', '대비', '좋아요']"
136,배송빨라요 나눠써도 되겠어요 구성이 좋네요,4,2016-09-17,프로폴리스,"['배송', '빨라요', '나눠', '써도되', '겠어', '요구', '성', '이', '좋네요']"
137,3가지 모두 고루 써보고 좋은 피부 만들기 촉촉하고 끈적임없고 부드러움이 남아서 오후까지 느낌이 좋네요 더 열심히 관리 해야겠네요 ㅎ,5,2016-09-17,프로폴리스,"['가지', '모두', '고루', '써', '보고', '좋은', '피부', '만들기', '촉촉하고', '끈', '적임', '없고', '부드러움', '이', '남아', '서', '오후', '까지', '느낌', '이', '좋네요', '더', '열심히', '관리', '해야겠네요']"
138,j,5,2016-09-18,프로폴리스,[]
139,굿입ㄴㄱ다요,5,2016-09-18,프로폴리스,"['굿', '입다', '요']"
140,쓰던거 다 써서 뭐살까하다가 이벤트 하길래 올? 하고 사봤는데일단 가격 배송 모두 만족!,5,2016-09-19,프로폴리스,"['쓰던거다', '써서', '뭐', '살까', '하다가', '이벤트', '하길래', '올하고', '사봤는데', '일단', '가격', '배송', '모두', '만족']"
141,좋아요좋아요,5,2016-09-19,프로폴리스,"['좋아요', '좋아요']"
142,좋아요 ㅎㅎ,5,2016-09-19,프로폴리스,['좋아요']
143,촉촉해지는거같아요~,4,2016-09-19,프로폴리스,"['촉촉해지는거', '같아요']"
144,매우 싸게 잘 샀습니다 만족합니다,4,2016-09-19,프로폴리스,"['매우', '싸게잘', '샀습니다', '만족합니다']"
145,받은후 3종 다 사용해봄 아직 모르지만 앰플이니 괜찮을듯,4,2016-09-19,프로폴리스,"['받은', '후종', '다', '사용', '해봄', '아직', '모르지만', '앰', '플', '이니', '괜찮을듯']"
146,저렴한편이구요제품괜찮아요,4,2016-09-19,프로폴리스,"['저렴한', '편이', '구', '요', '제품', '괜찮아요']"
147,좋아요~~,4,2016-09-19,프로폴리스,['좋아요']
148,전에 써봤는데 괜찮아서 또 시켜요,4,2016-09-19,프로폴리스,"['전', '에', '써', '봤는데', '괜찮아서', '또', '시켜요']"
149,싸이닉 넘 조아요,5,2016-09-19,프로폴리스,"['싸이', '닉', '넘', '조아요']"
150,너무너무 좋아요 앰플 원래 비싼데 싸이닉은 싸고 질도 좋고 너무 좋은거 같아요 ㅠㅠ 완전 강추!!,5,2016-09-20,프로폴리스,"['너무', '너무', '좋아요', '앰플', '원', '래', '비싼데', '싸이', '닉', '은', '싸고', '질도', '좋고', '너무', '좋은', '거', '같아요', '완전', '강추']"
151,배송 매우 빨랐고 제품고 괜찮은 것 같아요,4,2016-09-20,프로폴리스,"['배송', '매우', '빨랐고', '제품', '고', '괜찮은', '것', '같아요']"
152,처음 사용하는 제품인데. 저렴해서 구매 했어요.. 일단은 나쁘진 않아요.. 계속 써보고 좋으면 재구매..,4,2016-09-20,프로폴리스,"['처음', '사용', '하', '는', '제품', '인데', '저렴해서', '구매', '했어요', '일단', '은', '나쁘진', '않아요', '계속', '써', '보고', '좋으면', '재구매']"
153,조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ,3,2016-09-20,프로폴리스,"['조은', '거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아여']"
154,좋아요,5,2016-09-20,프로폴리스,['좋아요']
155,먼저구매확정해요 너무늦어서리ㅠㅠ,3,2016-09-20,프로폴리스,"['먼저', '구매', '확정', '해', '요', '너무', '늦어', '서리']"
156,잘받았어요,5,2016-09-20,프로폴리스,"['잘', '받았어요']"
157,한개도아닌 세개받아서 너무좋아요^^,5,2016-09-20,프로폴리스,"['한', '개도', '아닌세', '개', '받아', '서너', '무', '좋아요']"
158,좋아됴♡♡,5,2016-09-20,프로폴리스,['좋아됴']
159,배송은 추석연휴 껴서 좀 늦엇지만연휴기간빼면 평소랑 같아요물처럼 묽을줄 아랏는데 묽은 꿀 같다 해야할지.. 신기하네요냄세도 달달해요 ㅎㅎ3병 다써보고 다시 후기 써야겟어요,4,2016-09-20,프로폴리스,"['배송', '은', '추석', '연휴', '껴서', '좀늦', '엇', '지만', '연휴', '기간', '빼면', '평소', '랑', '같아', '요물', '처럼', '묽을줄아', '랏', '는데', '묽은', '꿀', '같다해', '야할지', '신기하네요', '냄세도', '달달', '해', '요', '병', '다', '써', '보고', '다시', '후기', '써야겟어요']"
160,만족합니다..,4,2016-09-20,프로폴리스,['만족합니다']
161,싸이닉 자주 애용해요.,4,2016-09-20,프로폴리스,"['싸이', '닉', '자주', '애용', '해', '요']"
162,조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ 조은거같아여ㅛ,3,2016-09-20,프로폴리스,"['조은', '거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아', '여조', '은거', '같아여']"
