,0
1497,18.12.26.
1498,19.03.28.
1499,18.11.27.
1500,19.04.10.
1501,18.12.17.
1502,18.12.18.
1503,18.08.08.
1504,18.11.08.
1505,18.09.16.
1506,19.04.08.
1507,21.02.05.
1508,20.10.27.
1509,21.01.06.
1510,21.01.13.
1511,20.11.16.
1512,21.03.06.
1513,20.11.11.
1514,20.11.08.
1515,21.03.02.
1516,21.02.25.
1517,21.02.26.
1518,21.03.05.
1519,21.02.21.
1520,21.02.25.
1521,20.10.29.
1522,21.03.01.
1523,20.10.21.
1524,21.03.05.
1525,21.01.21.
1526,21.02.18.
1527,21.01.28.
1528,21.02.28.
1529,21.02.07.
1530,21.02.17.
1531,21.02.09.
1532,20.12.27.
1533,21.01.14.
1534,21.02.18.
1535,21.02.06.
1536,21.02.08.
1537,21.01.30.
1538,21.02.20.
1539,21.01.16.
1540,21.02.17.
1541,21.02.01.
1542,21.01.30.
1543,21.01.31.
1544,21.02.05.
1545,21.02.05.
1546,21.01.30.
1547,21.02.07.
1548,21.02.18.
1549,21.01.30.
1550,20.10.11.
1551,21.01.20.
1552,21.02.07.
1553,21.02.09.
1554,21.02.09.
1555,21.02.04.
1556,21.02.03.
1557,21.01.18.
1558,21.01.28.
1559,21.01.27.
1560,21.01.24.
1561,21.02.07.
1562,21.02.06.
1563,21.01.22.
1564,21.02.02.
1565,21.01.23.
1566,20.12.20.
1567,21.01.16.
1568,20.02.25.
1569,20.09.10.
1570,21.01.08.
1571,21.01.31.
1572,21.01.21.
1573,21.01.26.
1574,21.01.04.
1575,21.01.12.
1576,21.01.05.
1577,21.01.28.
1578,21.01.14.
1579,21.01.24.
1580,21.01.06.
1581,21.01.17.
1582,21.01.19.
1583,21.01.26.
1584,21.01.18.
1585,21.01.09.
1586,21.01.30.
1587,21.01.14.
1588,21.01.02.
1589,21.01.07.
1590,20.12.18.
1591,20.12.23.
1592,21.01.03.
1593,20.12.23.
1594,20.12.18.
1595,20.12.29.
1596,20.09.13.
1597,20.12.30.
1598,21.01.02.
1599,21.01.08.
1600,21.01.20.
1601,20.12.22.
1602,21.01.14.
1603,21.01.05.
1604,21.01.02.
1605,21.01.03.
1606,21.01.04.
1607,20.12.23.
1608,21.01.11.
1609,21.01.01.
1610,21.01.13.
1611,21.01.10.
1612,21.01.01.
1613,21.01.08.
1614,21.01.13.
1615,21.01.07.
1616,20.09.15.
1617,21.01.28.
1618,21.01.15.
1619,21.01.18.
1620,21.01.06.
1621,21.01.17.
1622,21.01.19.
1623,21.01.26.
1624,21.01.18.
1625,21.01.09.
1626,21.01.30.
1627,21.01.14.
1628,21.01.02.
1629,21.01.07.
1630,20.12.18.
1631,20.12.23.
1632,21.01.03.
1633,20.12.23.
1634,20.12.18.
1635,20.12.29.
1636,20.09.13.
1637,20.12.30.
1638,21.01.02.
1639,21.01.08.
1640,20.09.24.
1641,20.07.27.
1642,20.03.20.
1643,20.09.13.
1644,20.08.08.
1645,20.11.29.
1646,20.09.26.
1647,20.11.10.
1648,20.09.03.
1649,20.09.24.
1650,20.10.07.
1651,20.08.04.
1652,20.11.25.
1653,20.10.20.
1654,20.08.07.
1655,20.10.23.
1656,20.03.31.
1657,20.09.07.
1658,20.09.10.
1659,20.08.27.
1660,20.09.21.
1661,20.08.25.
1662,20.11.03.
1663,20.09.06.
1664,20.07.06.
1665,20.06.08.
1666,20.09.08.
1667,20.08.31.
1668,20.06.29.
1669,20.07.17.
1670,20.09.21.
1671,19.11.14.
1672,20.05.19.
1673,20.03.09.
1674,19.12.19.
1675,20.01.03.
1676,19.11.25.
1677,19.02.15.
1678,19.08.03.
1679,19.05.31.
1680,19.03.28.
1681,19.10.23.
1682,20.07.01.
1683,19.11.11.
1684,19.03.30.
1685,19.07.17.
1686,19.03.08.
1687,19.04.02.
1688,19.03.21.
1689,19.06.17.
1690,19.04.11.
1691,19.04.04.
1692,19.03.16.
1693,18.11.10.
1694,19.07.19.
1695,19.03.23.
1696,19.07.03.
1697,18.12.26.
1698,19.03.28.
1699,18.11.27.
1700,19.04.10.
1701,18.12.17.
1702,18.12.18.
1703,18.08.08.
1704,18.11.08.
1705,18.09.16.
1706,19.04.08.
1707,21.02.05.
1708,20.10.27.
1709,21.01.06.
1710,21.01.13.
1711,20.11.16.
1712,21.03.06.
1713,20.11.11.
1714,20.11.08.
1715,21.03.02.
1716,21.02.25.
1717,21.02.26.
1718,21.03.05.
1719,21.02.21.
1720,21.02.25.
1721,20.10.29.
1722,21.03.01.
1723,20.10.21.
1724,21.03.05.
1725,21.01.21.
1726,21.02.18.
1727,21.01.28.
1728,21.02.28.
1729,21.02.07.
1730,21.02.17.
1731,21.02.09.
1732,20.12.27.
1733,21.01.14.
1734,21.02.18.
1735,21.02.06.
1736,21.02.08.
1737,21.01.30.
1738,21.02.20.
1739,21.01.16.
1740,21.02.17.
1741,21.02.01.
1742,21.01.30.
1743,21.01.31.
1744,21.02.05.
1745,21.02.05.
1746,21.01.30.
1747,21.02.07.
1748,21.02.18.
1749,21.01.30.
1750,20.10.11.
1751,21.01.20.
1752,21.02.07.
1753,21.02.09.
1754,21.02.09.
1755,21.02.04.
1756,21.02.03.
1757,21.01.18.
1758,21.01.28.
1759,21.01.27.
1760,21.01.24.
1761,21.02.07.
1762,21.02.06.
1763,21.01.22.
1764,21.02.02.
1765,21.01.23.
1766,20.12.20.
1767,21.01.16.
1768,20.02.25.
1769,20.09.10.
1770,21.01.08.
1771,21.01.31.
1772,21.01.21.
1773,21.01.26.
1774,21.01.04.
1775,21.01.12.
1776,21.01.05.
1777,21.01.28.
1778,21.01.14.
1779,21.01.24.
1780,21.01.06.
1781,21.01.17.
1782,21.01.19.
1783,21.01.26.
1784,21.01.18.
1785,21.01.09.
1786,21.01.30.
1787,21.01.14.
1788,21.01.02.
1789,21.01.07.
1790,20.12.18.
1791,20.12.23.
1792,21.01.03.
1793,20.12.23.
1794,20.12.18.
1795,20.12.29.
1796,20.09.13.
1797,20.12.30.
1798,21.01.02.
1799,21.01.08.
1800,21.01.20.
1801,20.12.22.
1802,21.01.14.
1803,21.01.05.
1804,21.01.02.
1805,21.01.03.
1806,21.01.04.
1807,20.12.23.
1808,21.01.11.
1809,21.01.01.
1810,21.01.13.
1811,21.01.10.
1812,21.01.01.
1813,21.01.08.
1814,21.01.13.
1815,21.01.07.
1816,20.09.15.
1817,21.01.28.
1818,21.01.15.
1819,21.01.18.
1820,21.01.06.
1821,21.01.17.
1822,21.01.19.
1823,21.01.26.
1824,21.01.18.
1825,21.01.09.
1826,21.01.30.
1827,21.01.14.
1828,21.01.02.
1829,21.01.07.
1830,20.12.18.
1831,20.12.23.
1832,21.01.03.
1833,20.12.23.
1834,20.12.18.
1835,20.12.29.
1836,20.09.13.
1837,20.12.30.
1838,21.01.02.
1839,21.01.08.
1840,20.09.24.
1841,20.07.27.
1842,20.03.20.
1843,20.09.13.
1844,20.08.08.
1845,20.11.29.
1846,20.09.26.
1847,20.11.10.
1848,20.09.03.
1849,20.09.24.
1850,20.10.07.
1851,20.08.04.
1852,20.11.25.
1853,20.10.20.
1854,20.08.07.
1855,20.10.23.
1856,20.03.31.
1857,20.09.07.
1858,20.09.10.
1859,20.08.27.
1860,20.09.21.
1861,20.08.25.
1862,20.11.03.
1863,20.09.06.
1864,20.07.06.
1865,20.06.08.
1866,20.09.08.
1867,20.08.31.
1868,20.06.29.
1869,20.07.17.
1870,20.09.21.
1871,19.11.14.
1872,20.05.19.
1873,20.03.09.
1874,19.12.19.
1875,20.01.03.
1876,19.11.25.
1877,19.02.15.
1878,19.08.03.
1879,19.05.31.
1880,19.03.28.
1881,19.10.23.
1882,20.07.01.
1883,19.11.11.
1884,19.03.30.
1885,19.07.17.
1886,19.03.08.
1887,19.04.02.
1888,19.03.21.
1889,19.06.17.
1890,19.04.11.
1891,19.04.04.
1892,19.03.16.
1893,18.11.10.
1894,19.07.19.
1895,19.03.23.
1896,19.07.03.
1897,18.12.26.
1898,19.03.28.
1899,18.11.27.
1900,19.04.10.
1901,18.12.17.
1902,18.12.18.
1903,18.08.08.
1904,18.11.08.
1905,18.09.16.
1906,19.04.08.
1907,21.02.05.
1908,20.10.27.
1909,21.01.06.
1910,21.01.13.
1911,20.11.16.
1912,21.03.06.
1913,20.11.11.
1914,20.11.08.
1915,21.03.02.
1916,21.02.25.
1917,21.02.26.
1918,21.03.05.
1919,21.02.21.
1920,21.02.25.
1921,20.10.29.
1922,21.03.01.
1923,20.10.21.
1924,21.03.05.
1925,21.01.21.
1926,21.02.18.
1927,21.01.28.
1928,21.02.28.
1929,21.02.07.
1930,21.02.17.
1931,21.02.09.
1932,20.12.27.
1933,21.01.14.
1934,21.02.18.
1935,21.02.06.
1936,21.02.08.
1937,21.01.30.
1938,21.02.20.
1939,21.01.16.
1940,21.02.17.
1941,21.02.01.
1942,21.01.30.
1943,21.01.31.
1944,21.02.05.
1945,21.02.05.
1946,21.01.30.
1947,21.02.07.
1948,21.02.18.
1949,21.01.30.
1950,20.10.11.
1951,21.01.20.
1952,21.02.07.
1953,21.02.09.
1954,21.02.09.
1955,21.02.04.
1956,21.02.03.
1957,21.01.18.
1958,21.01.28.
1959,21.01.27.
1960,21.01.24.
1961,21.02.07.
1962,21.02.06.
1963,21.01.22.
1964,21.02.02.
1965,21.01.23.
1966,20.12.20.
1967,21.01.16.
1968,20.02.25.
1969,20.09.10.
1970,21.01.08.
1971,21.01.31.
1972,21.01.21.
1973,21.01.26.
1974,21.01.04.
1975,21.01.12.
1976,21.01.05.
1977,21.01.28.
1978,21.01.14.
1979,21.01.24.
1980,21.01.06.
1981,21.01.17.
1982,21.01.19.
1983,21.01.26.
1984,21.01.18.
1985,21.01.09.
1986,21.01.30.
1987,21.01.14.
1988,21.01.02.
1989,21.01.07.
1990,20.12.18.
1991,20.12.23.
1992,21.01.03.
1993,20.12.23.
1994,20.12.18.
1995,20.12.29.
1996,20.09.13.
1997,20.12.30.
1998,21.01.02.
1999,21.01.08.
2000,21.01.20.
2001,20.12.22.
2002,21.01.14.
2003,21.01.05.
2004,21.01.02.
2005,21.01.03.
2006,21.01.04.
2007,20.12.23.
2008,21.01.11.
2009,21.01.01.
2010,21.01.13.
2011,21.01.10.
2012,21.01.01.
2013,21.01.08.
2014,21.01.13.
2015,21.01.07.
2016,20.09.15.
2017,21.01.28.
2018,21.01.15.
2019,21.01.18.
2020,21.01.06.
2021,21.01.17.
2022,21.01.19.
2023,21.01.26.
2024,21.01.18.
2025,21.01.09.
2026,21.01.30.
2027,21.01.14.
2028,21.01.02.
2029,21.01.07.
2030,20.12.18.
2031,20.12.23.
2032,21.01.03.
2033,20.12.23.
2034,20.12.18.
2035,20.12.29.
2036,20.09.13.
2037,20.12.30.
2038,21.01.02.
2039,21.01.08.
2040,20.09.24.
2041,20.07.27.
2042,20.03.20.
2043,20.09.13.
2044,20.08.08.
2045,20.11.29.
2046,20.09.26.
2047,20.11.10.
2048,20.09.03.
2049,20.09.24.
2050,20.10.07.
2051,20.08.04.
2052,20.11.25.
2053,20.10.20.
2054,20.08.07.
2055,20.10.23.
2056,20.03.31.
2057,20.09.07.
2058,20.09.10.
2059,20.08.27.
2060,20.09.21.
2061,20.08.25.
2062,20.11.03.
2063,20.09.06.
2064,20.07.06.
2065,20.06.08.
2066,20.09.08.
2067,20.08.31.
2068,20.06.29.
2069,20.07.17.
2070,20.09.21.
2071,19.11.14.
2072,20.05.19.
2073,20.03.09.
2074,19.12.19.
2075,20.01.03.
2076,19.11.25.
2077,19.02.15.
2078,19.08.03.
2079,19.05.31.
2080,19.03.28.
2081,19.10.23.
2082,20.07.01.
2083,19.11.11.
2084,19.03.30.
2085,19.07.17.
2086,19.03.08.
2087,19.04.02.
2088,19.03.21.
2089,19.06.17.
2090,19.04.11.
2091,19.04.04.
2092,19.03.16.
2093,18.11.10.
2094,19.07.19.
2095,19.03.23.
2096,19.07.03.
2097,18.12.26.
2098,19.03.28.
2099,18.11.27.
2100,19.04.10.
2101,18.12.17.
2102,18.12.18.
2103,18.08.08.
2104,18.11.08.
2105,18.09.16.
2106,19.04.08.
2107,21.02.05.
2108,20.10.27.
2109,21.01.06.
2110,21.01.13.
2111,20.11.16.
2112,21.03.06.
2113,20.11.11.
2114,20.11.08.
2115,21.03.02.
2116,21.02.25.
2117,21.02.26.
2118,21.03.05.
2119,21.02.21.
2120,21.02.25.
2121,20.10.29.
2122,21.03.01.
2123,20.10.21.
2124,21.03.05.
2125,21.01.21.
2126,21.02.18.
2127,21.01.28.
2128,21.02.28.
2129,21.02.07.
2130,21.02.17.
2131,21.02.09.
2132,20.12.27.
2133,21.01.14.
2134,21.02.18.
2135,21.02.06.
2136,21.02.08.
2137,21.01.30.
2138,21.02.20.
2139,21.01.16.
2140,21.02.17.
2141,21.02.01.
2142,21.01.30.
2143,21.01.31.
2144,21.02.05.
2145,21.02.05.
2146,21.01.30.
2147,21.02.07.
2148,21.02.18.
2149,21.01.30.
2150,20.10.11.
2151,21.01.20.
2152,21.02.07.
2153,21.02.09.
2154,21.02.09.
2155,21.02.04.
2156,21.02.03.
2157,21.01.18.
2158,21.01.28.
2159,21.01.27.
2160,21.01.24.
2161,21.02.07.
2162,21.02.06.
2163,21.01.22.
2164,21.02.02.
2165,21.01.23.
2166,20.12.20.
2167,21.01.16.
2168,20.02.25.
2169,20.09.10.
2170,21.01.08.
2171,21.01.31.
2172,21.01.21.
2173,21.01.26.
2174,21.01.04.
2175,21.01.12.
2176,21.01.05.
2177,21.01.28.
2178,21.01.14.
2179,21.01.24.
2180,21.01.06.
2181,21.01.17.
2182,21.01.19.
2183,21.01.26.
2184,21.01.18.
2185,21.01.09.
2186,21.01.30.
2187,21.01.14.
2188,21.01.02.
2189,21.01.07.
2190,20.12.18.
2191,20.12.23.
2192,21.01.03.
2193,20.12.23.
2194,20.12.18.
2195,20.12.29.
2196,20.09.13.
2197,20.12.30.
2198,21.01.02.
2199,21.01.08.
2200,21.01.20.
2201,20.12.22.
2202,21.01.14.
2203,21.01.05.
2204,21.01.02.
2205,21.01.03.
2206,21.01.04.
2207,20.12.23.
2208,21.01.11.
2209,21.01.01.
2210,21.01.13.
2211,21.01.10.
2212,21.01.01.
2213,21.01.08.
2214,21.01.13.
2215,21.01.07.
2216,20.09.15.
2217,21.01.28.
2218,21.01.15.
2219,21.01.18.
2220,21.01.06.
2221,21.01.17.
2222,21.01.19.
2223,21.01.26.
2224,21.01.18.
2225,21.01.09.
2226,21.01.30.
2227,21.01.14.
2228,21.01.02.
2229,21.01.07.
2230,20.12.18.
2231,20.12.23.
2232,21.01.03.
2233,20.12.23.
2234,20.12.18.
2235,20.12.29.
2236,20.09.13.
2237,20.12.30.
2238,21.01.02.
2239,21.01.08.
2240,20.09.24.
2241,20.07.27.
2242,20.03.20.
2243,20.09.13.
2244,20.08.08.
2245,20.11.29.
2246,20.09.26.
2247,20.11.10.
2248,20.09.03.
2249,20.09.24.
2250,20.10.07.
2251,20.08.04.
2252,20.11.25.
2253,20.10.20.
2254,20.08.07.
2255,20.10.23.
2256,20.03.31.
2257,20.09.07.
2258,20.09.10.
2259,20.08.27.
2260,20.09.21.
2261,20.08.25.
2262,20.11.03.
2263,20.09.06.
2264,20.07.06.
2265,20.06.08.
2266,20.09.08.
2267,20.08.31.
2268,20.06.29.
2269,20.07.17.
2270,20.09.21.
2271,19.11.14.
2272,20.05.19.
2273,20.03.09.
2274,19.12.19.
2275,20.01.03.
2276,19.11.25.
2277,19.02.15.
2278,19.08.03.
2279,19.05.31.
2280,19.03.28.
2281,19.10.23.
2282,20.07.01.
2283,19.11.11.
2284,19.03.30.
2285,19.07.17.
2286,19.03.08.
2287,19.04.02.
2288,19.03.21.
2289,19.06.17.
2290,19.04.11.
2291,19.04.04.
2292,19.03.16.
2293,18.11.10.
2294,19.07.19.
2295,19.03.23.
2296,19.07.03.
2297,18.12.26.
2298,19.03.28.
2299,18.11.27.
2300,19.04.10.
2301,18.12.17.
2302,18.12.18.
2303,18.08.08.
2304,18.11.08.
2305,18.09.16.
2306,19.04.08.
2307,21.02.05.
2308,20.10.27.
2309,21.01.06.
2310,21.01.13.
2311,20.11.16.
2312,21.03.06.
2313,20.11.11.
2314,20.11.08.
2315,21.03.02.
2316,21.02.25.
2317,21.02.26.
2318,21.03.05.
2319,21.02.21.
2320,21.02.25.
2321,20.10.29.
2322,21.03.01.
2323,20.10.21.
2324,21.03.05.
2325,21.01.21.
2326,21.02.18.
2327,21.01.28.
2328,21.02.28.
2329,21.02.07.
2330,21.02.17.
2331,21.02.09.
2332,20.12.27.
2333,21.01.14.
2334,21.02.18.
2335,21.02.06.
2336,21.02.08.
2337,21.01.30.
2338,21.02.20.
2339,21.01.16.
2340,21.02.17.
2341,21.02.01.
2342,21.01.30.
2343,21.01.31.
2344,21.02.05.
2345,21.02.05.
2346,21.01.30.
2347,21.02.07.
2348,21.02.18.
2349,21.01.30.
2350,20.10.11.
2351,21.01.20.
2352,21.02.07.
2353,21.02.09.
2354,21.02.09.
2355,21.02.04.
2356,21.02.03.
2357,21.01.18.
2358,21.01.28.
2359,21.01.27.
2360,21.01.24.
2361,21.02.07.
2362,21.02.06.
2363,21.01.22.
2364,21.02.02.
2365,21.01.23.
2366,20.12.20.
2367,21.01.16.
2368,20.02.25.
2369,20.09.10.
2370,21.01.08.
2371,21.01.31.
2372,21.01.21.
2373,21.01.26.
2374,21.01.04.
2375,21.01.12.
2376,21.01.05.
2377,21.01.28.
2378,21.01.14.
2379,21.01.24.
2380,21.01.06.
2381,21.01.17.
2382,21.01.19.
2383,21.01.26.
2384,21.01.18.
2385,21.01.09.
2386,21.01.30.
2387,21.01.14.
2388,21.01.02.
2389,21.01.07.
2390,20.12.18.
2391,20.12.23.
2392,21.01.03.
2393,20.12.23.
2394,20.12.18.
2395,20.12.29.
2396,20.09.13.
2397,20.12.30.
2398,21.01.02.
2399,21.01.08.
2400,21.01.20.
2401,20.12.22.
2402,21.01.14.
2403,21.01.05.
2404,21.01.02.
2405,21.01.03.
2406,21.01.04.
2407,20.12.23.
2408,21.01.11.
2409,21.01.01.
2410,21.01.13.
2411,21.01.10.
2412,21.01.01.
2413,21.01.08.
2414,21.01.13.
2415,21.01.07.
2416,20.09.15.
2417,21.01.28.
2418,21.01.15.
2419,21.01.18.
2420,21.01.06.
2421,21.01.17.
2422,21.01.19.
2423,21.01.26.
2424,21.01.18.
2425,21.01.09.
2426,21.01.30.
2427,21.01.14.
2428,21.01.02.
2429,21.01.07.
2430,20.12.18.
2431,20.12.23.
2432,21.01.03.
2433,20.12.23.
2434,20.12.18.
2435,20.12.29.
2436,20.09.13.
2437,20.12.30.
2438,21.01.02.
2439,21.01.08.
2440,20.09.24.
2441,20.07.27.
2442,20.03.20.
2443,20.09.13.
2444,20.08.08.
2445,20.11.29.
2446,20.09.26.
2447,20.11.10.
2448,20.09.03.
2449,20.09.24.
2450,20.10.07.
2451,20.08.04.
2452,20.11.25.
2453,20.10.20.
2454,20.08.07.
2455,20.10.23.
2456,20.03.31.
2457,20.09.07.
2458,20.09.10.
2459,20.08.27.
2460,20.09.21.
2461,20.08.25.
2462,20.11.03.
2463,20.09.06.
2464,20.07.06.
2465,20.06.08.
2466,20.09.08.
2467,20.08.31.
2468,20.06.29.
2469,20.07.17.
2470,20.09.21.
2471,19.11.14.
2472,20.05.19.
2473,20.03.09.
2474,19.12.19.
2475,20.01.03.
2476,19.11.25.
2477,19.02.15.
2478,19.08.03.
2479,19.05.31.
2480,19.03.28.
2481,19.10.23.
2482,20.07.01.
2483,19.11.11.
2484,19.03.30.
2485,19.07.17.
2486,19.03.08.
2487,19.04.02.
2488,19.03.21.
2489,19.06.17.
2490,19.04.11.
2491,19.04.04.
2492,19.03.16.
2493,18.11.10.
2494,19.07.19.
2495,19.03.23.
2496,19.07.03.
2497,18.12.26.
2498,19.03.28.
2499,18.11.27.
2500,19.04.10.
2501,18.12.17.
2502,18.12.18.
2503,18.08.08.
2504,18.11.08.
2505,18.09.16.
2506,19.04.08.
2507,21.02.05.
2508,20.10.27.
2509,21.01.06.
2510,21.01.13.
2511,20.11.16.
2512,21.03.06.
2513,20.11.11.
2514,20.11.08.
2515,21.03.02.
2516,21.02.25.
2517,21.02.26.
2518,21.03.05.
2519,21.02.21.
2520,21.02.25.
2521,20.10.29.
2522,21.03.01.
2523,20.10.21.
2524,21.03.05.
2525,21.01.21.
2526,21.02.18.
2527,21.01.28.
2528,21.02.28.
2529,21.02.07.
2530,21.02.17.
2531,21.02.09.
2532,20.12.27.
2533,21.01.14.
2534,21.02.18.
2535,21.02.06.
2536,21.02.08.
2537,21.01.30.
2538,21.02.20.
2539,21.01.16.
2540,21.02.17.
2541,21.02.01.
2542,21.01.30.
2543,21.01.31.
2544,21.02.05.
2545,21.02.05.
2546,21.01.30.
2547,21.02.07.
2548,21.02.18.
2549,21.01.30.
2550,20.10.11.
2551,21.01.20.
2552,21.02.07.
2553,21.02.09.
2554,21.02.09.
2555,21.02.04.
2556,21.02.03.
2557,21.01.18.
2558,21.01.28.
2559,21.01.27.
2560,21.01.24.
2561,21.02.07.
2562,21.02.06.
2563,21.01.22.
2564,21.02.02.
2565,21.01.23.
2566,20.12.20.
2567,21.01.16.
2568,20.02.25.
2569,20.09.10.
2570,21.01.08.
2571,21.01.31.
2572,21.01.21.
2573,21.01.26.
2574,21.01.04.
2575,21.01.12.
2576,21.01.05.
2577,21.01.28.
2578,21.01.14.
2579,21.01.24.
2580,21.01.06.
2581,21.01.17.
2582,21.01.19.
2583,21.01.26.
2584,21.01.18.
2585,21.01.09.
2586,21.01.30.
2587,21.01.14.
2588,21.01.02.
2589,21.01.07.
2590,20.12.18.
2591,20.12.23.
2592,21.01.03.
2593,20.12.23.
2594,20.12.18.
2595,20.12.29.
2596,20.09.13.
2597,20.12.30.
2598,21.01.02.
2599,21.01.08.
2600,21.01.20.
2601,20.12.22.
2602,21.01.14.
2603,21.01.05.
2604,21.01.02.
2605,21.01.03.
2606,21.01.04.
2607,20.12.23.
2608,21.01.11.
2609,21.01.01.
2610,21.01.13.
2611,21.01.10.
2612,21.01.01.
2613,21.01.08.
2614,21.01.13.
2615,21.01.07.
2616,20.09.15.
2617,21.01.28.
2618,21.01.15.
2619,21.01.18.
2620,21.01.06.
2621,21.01.17.
2622,21.01.19.
2623,21.01.26.
2624,21.01.18.
2625,21.01.09.
2626,21.01.30.
2627,21.01.14.
2628,21.01.02.
2629,21.01.07.
2630,20.12.18.
2631,20.12.23.
2632,21.01.03.
2633,20.12.23.
2634,20.12.18.
2635,20.12.29.
2636,20.09.13.
2637,20.12.30.
2638,21.01.02.
2639,21.01.08.
2640,20.09.24.
2641,20.07.27.
2642,20.03.20.
2643,20.09.13.
2644,20.08.08.
2645,20.11.29.
2646,20.09.26.
2647,20.11.10.
2648,20.09.03.
2649,20.09.24.
2650,20.10.07.
2651,20.08.04.
2652,20.11.25.
2653,20.10.20.
2654,20.08.07.
2655,20.10.23.
2656,20.03.31.
2657,20.09.07.
2658,20.09.10.
2659,20.08.27.
2660,20.09.21.
2661,20.08.25.
2662,20.11.03.
2663,20.09.06.
2664,20.07.06.
2665,20.06.08.
2666,20.09.08.
2667,20.08.31.
2668,20.06.29.
2669,20.07.17.
2670,20.09.21.
2671,19.11.14.
2672,20.05.19.
2673,20.03.09.
2674,19.12.19.
2675,20.01.03.
2676,19.11.25.
2677,19.02.15.
2678,19.08.03.
2679,19.05.31.
2680,19.03.28.
2681,19.10.23.
2682,20.07.01.
2683,19.11.11.
2684,19.03.30.
2685,19.07.17.
2686,19.03.08.
2687,19.04.02.
2688,19.03.21.
2689,19.06.17.
2690,19.04.11.
2691,19.04.04.
2692,19.03.16.
2693,18.11.10.
2694,19.07.19.
2695,19.03.23.
2696,19.07.03.
2697,18.12.26.
2698,19.03.28.
2699,18.11.27.
2700,19.04.10.
2701,18.12.17.
2702,18.12.18.
2703,18.08.08.
2704,18.11.08.
2705,18.09.16.
2706,19.04.08.
2707,21.02.05.
2708,20.10.27.
2709,21.01.06.
2710,21.01.13.
2711,20.11.16.
2712,21.03.06.
2713,20.11.11.
2714,20.11.08.
2715,21.03.02.
2716,21.02.25.
2717,21.02.26.
2718,21.03.05.
2719,21.02.21.
2720,21.02.25.
2721,20.10.29.
2722,21.03.01.
2723,20.10.21.
2724,21.03.05.
2725,21.01.21.
2726,21.02.18.
2727,21.01.28.
2728,21.02.28.
2729,21.02.07.
2730,21.02.17.
2731,21.02.09.
2732,20.12.27.
2733,21.01.14.
2734,21.02.18.
2735,21.02.06.
2736,21.02.08.
2737,21.01.30.
2738,21.02.20.
2739,21.01.16.
2740,21.02.17.
2741,21.02.01.
2742,21.01.30.
2743,21.01.31.
2744,21.02.05.
2745,21.02.05.
2746,21.01.30.
2747,21.02.07.
2748,21.02.18.
2749,21.01.30.
2750,20.10.11.
2751,21.01.20.
2752,21.02.07.
2753,21.02.09.
2754,21.02.09.
2755,21.02.04.
2756,21.02.03.
2757,21.01.18.
2758,21.01.28.
2759,21.01.27.
2760,21.01.24.
2761,21.02.07.
2762,21.02.06.
2763,21.01.22.
2764,21.02.02.
2765,21.01.23.
2766,20.12.20.
2767,21.01.16.
2768,20.02.25.
2769,20.09.10.
2770,21.01.08.
2771,21.01.31.
2772,21.01.21.
2773,21.01.26.
2774,21.01.04.
2775,21.01.12.
2776,21.01.05.
2777,21.01.28.
2778,21.01.14.
2779,21.01.24.
2780,21.01.06.
2781,21.01.17.
2782,21.01.19.
2783,21.01.26.
2784,21.01.18.
2785,21.01.09.
2786,21.01.30.
2787,21.01.14.
2788,21.01.02.
2789,21.01.07.
2790,20.12.18.
2791,20.12.23.
2792,21.01.03.
2793,20.12.23.
2794,20.12.18.
2795,20.12.29.
2796,20.09.13.
2797,20.12.30.
2798,21.01.02.
2799,21.01.08.
2800,21.01.20.
2801,20.12.22.
2802,21.01.14.
2803,21.01.05.
2804,21.01.02.
2805,21.01.03.
2806,21.01.04.
2807,20.12.23.
2808,21.01.11.
2809,21.01.01.
2810,21.01.13.
2811,21.01.10.
2812,21.01.01.
2813,21.01.08.
2814,21.01.13.
2815,21.01.07.
2816,20.09.15.
2817,21.01.28.
2818,21.01.15.
2819,21.01.18.
2820,21.01.06.
2821,21.01.17.
2822,21.01.19.
2823,21.01.26.
2824,21.01.18.
2825,21.01.09.
2826,21.01.30.
2827,21.01.14.
2828,21.01.02.
2829,21.01.07.
2830,20.12.18.
2831,20.12.23.
2832,21.01.03.
2833,20.12.23.
2834,20.12.18.
2835,20.12.29.
2836,20.09.13.
2837,20.12.30.
2838,21.01.02.
2839,21.01.08.
2840,20.09.24.
2841,20.07.27.
2842,20.03.20.
2843,20.09.13.
2844,20.08.08.
2845,20.11.29.
2846,20.09.26.
2847,20.11.10.
2848,20.09.03.
2849,20.09.24.
2850,20.10.07.
2851,20.08.04.
2852,20.11.25.
2853,20.10.20.
2854,20.08.07.
2855,20.10.23.
2856,20.03.31.
2857,20.09.07.
2858,20.09.10.
2859,20.08.27.
2860,20.09.21.
2861,20.08.25.
2862,20.11.03.
2863,20.09.06.
2864,20.07.06.
2865,20.06.08.
2866,20.09.08.
2867,20.08.31.
2868,20.06.29.
2869,20.07.17.
2870,20.09.21.
2871,19.11.14.
2872,20.05.19.
2873,20.03.09.
2874,19.12.19.
2875,20.01.03.
2876,19.11.25.
2877,19.02.15.
2878,19.08.03.
2879,19.05.31.
2880,19.03.28.
2881,19.10.23.
2882,20.07.01.
2883,19.11.11.
2884,19.03.30.
2885,19.07.17.
2886,19.03.08.
2887,19.04.02.
2888,19.03.21.
2889,19.06.17.
2890,19.04.11.
2891,19.04.04.
2892,19.03.16.
2893,18.11.10.
2894,19.07.19.
2895,19.03.23.
